ProductID,ProductName,Category,Price,Rating,Availability,ReleaseYear
8834,Product 145,Home & Kitchen,478.98,3.7,Out of Stock,2015
8835,Product 231,Electronics,385.4,3.8,In Stock,2017
8836,Product 308,Beauty & Personal Care,408.56,3.9,Backorder,2017
8837,Product 488,Electronics,229.44,4.9,In Stock,2021
8838,Product 93,Home & Kitchen,107.56,1.1,In Stock,2020
8839,Product 134,Beauty & Personal Care,499.27,2.9,Out of Stock,2020
8840,Product 1,Beauty & Personal Care,346.83,2.2,Backorder,2015
8841,Product 212,Beauty & Personal Care,13.27,2.4,Out of Stock,2017
8842,Product 24,Toys & Games,192.13,4.5,Out of Stock,2018
8843,Product 159,Electronics,30.51,3.6,Out of Stock,2021
8844,Product 245,Electronics,288.38,1.7,In Stock,2016
8845,Product 111,Electronics,407.99,1.4,Out of Stock,2016
8846,Product 295,Toys & Games,297.85,1.4,In Stock,2019
8847,Product 169,Toys & Games,152.87,3.2,In Stock,2020
8848,Product 227,Toys & Games,272.29,4.1,Out of Stock,2019
8849,Product 82,Beauty & Personal Care,449.56,1.3,Backorder,2019
8850,Product 128,Electronics,99.65,3.2,Backorder,2022
8851,Product 400,Beauty & Personal Care,178.23,3.4,In Stock,2016
8852,Product 75,Beauty & Personal Care,374.23,1.1,In Stock,2022
8853,Product 275,Home & Kitchen,404.07,1.1,In Stock,2022
8854,Product 489,Home & Kitchen,72.22,2.8,Out of Stock,2022
8855,Product 284,Electronics,431.65,2.5,Out of Stock,2015
8856,Product 308,Beauty & Personal Care,135.85,3.4,In Stock,2016
8857,Product 381,Home & Kitchen,208.55,4.0,In Stock,2020
8858,Product 427,Fashion,50.21,1.3,Out of Stock,2017
8859,Product 487,Toys & Games,80.23,3.8,In Stock,2021
8860,Product 207,Fashion,248.46,4.1,Out of Stock,2022
8861,Product 304,Electronics,10.85,3.9,In Stock,2016
8862,Product 338,Fashion,363.74,1.8,Backorder,2016
8863,Product 253,Beauty & Personal Care,479.0,2.8,Backorder,2017
8864,Product 376,Electronics,89.99,1.7,Out of Stock,2017
8865,Product 170,Home & Kitchen,55.21,4.5,Backorder,2018
8866,Product 237,Home & Kitchen,103.19,3.7,In Stock,2017
8867,Product 388,Electronics,40.36,4.2,Backorder,2015
8868,Product 497,Toys & Games,371.17,3.3,In Stock,2022
8869,Product 118,Fashion,374.9,3.8,Out of Stock,2016
8870,Product 410,Home & Kitchen,186.91,3.8,Out of Stock,2019
8871,Product 217,Home & Kitchen,429.47,2.3,In Stock,2015
8872,Product 365,Toys & Games,385.78,2.0,In Stock,2022
8873,Product 480,Fashion,18.57,4.5,Out of Stock,2022
8874,Product 216,Fashion,218.03,4.3,In Stock,2016
8875,Product 336,Electronics,398.22,4.0,Out of Stock,2018
8876,Product 22,Electronics,447.53,4.0,Out of Stock,2015
8877,Product 61,Home & Kitchen,350.7,1.1,Backorder,2018
8878,Product 30,Home & Kitchen,81.99,2.8,In Stock,2016
8879,Product 23,Beauty & Personal Care,440.82,3.3,Out of Stock,2022
8880,Product 25,Electronics,264.97,2.8,Out of Stock,2021
8881,Product 68,Electronics,223.3,1.8,Backorder,2020
8882,Product 138,Beauty & Personal Care,422.12,3.7,Backorder,2020
8883,Product 39,Toys & Games,126.71,4.1,In Stock,2015
8884,Product 321,Toys & Games,339.36,3.7,In Stock,2015
8885,Product 336,Beauty & Personal Care,428.34,1.8,Out of Stock,2017
8886,Product 493,Fashion,203.09,1.9,Out of Stock,2020
8887,Product 490,Electronics,355.85,2.8,Backorder,2022
8888,Product 143,Fashion,39.14,3.9,Out of Stock,2019
8889,Product 70,Fashion,491.59,3.4,In Stock,2018
8890,Product 82,Toys & Games,227.34,3.0,In Stock,2018
8891,Product 187,Home & Kitchen,273.28,1.2,Backorder,2021
8892,Product 362,Fashion,271.58,1.9,In Stock,2017
8893,Product 68,Home & Kitchen,363.57,2.6,In Stock,2016
8894,Product 241,Toys & Games,494.79,1.3,Backorder,2019
8895,Product 212,Electronics,237.54,4.6,Out of Stock,2017
8896,Product 83,Beauty & Personal Care,220.24,2.0,In Stock,2016
8897,Product 364,Home & Kitchen,268.6,1.8,In Stock,2018
8898,Product 178,Electronics,153.85,3.1,Out of Stock,2015
8899,Product 114,Home & Kitchen,451.81,2.0,Out of Stock,2021
8900,Product 386,Toys & Games,139.58,1.1,Backorder,2020
8901,Product 136,Electronics,324.17,2.6,Out of Stock,2022
8902,Product 9,Electronics,78.96,4.1,In Stock,2016
8903,Product 32,Electronics,402.05,2.7,Backorder,2015
8904,Product 125,Beauty & Personal Care,26.48,3.3,Out of Stock,2022
8905,Product 271,Fashion,26.94,2.6,Out of Stock,2017
8906,Product 207,Electronics,209.21,1.5,Out of Stock,2019
8907,Product 405,Electronics,288.83,2.1,Out of Stock,2022
8908,Product 147,Home & Kitchen,150.45,4.2,In Stock,2015
8909,Product 240,Toys & Games,248.75,3.6,In Stock,2020
8910,Product 164,Beauty & Personal Care,146.96,3.3,Out of Stock,2017
8911,Product 301,Fashion,10.19,4.7,Out of Stock,2022
8912,Product 489,Electronics,21.24,3.9,Backorder,2015
8913,Product 360,Beauty & Personal Care,428.4,2.3,In Stock,2018
8914,Product 160,Electronics,51.3,4.4,In Stock,2017
8915,Product 194,Beauty & Personal Care,163.22,3.9,In Stock,2018
8916,Product 219,Electronics,318.8,2.4,Backorder,2020
8917,Product 250,Fashion,109.7,5.0,Backorder,2015
8918,Product 409,Home & Kitchen,16.33,1.1,Backorder,2015
8919,Product 295,Beauty & Personal Care,485.04,2.0,In Stock,2015
8920,Product 42,Electronics,314.2,4.1,Out of Stock,2021
8921,Product 224,Home & Kitchen,169.19,4.6,Backorder,2016
8922,Product 185,Fashion,370.53,2.7,Out of Stock,2019
8923,Product 76,Home & Kitchen,226.03,2.3,Backorder,2019
8924,Product 497,Fashion,51.56,4.4,In Stock,2019
8925,Product 60,Home & Kitchen,137.24,3.8,Backorder,2019
8926,Product 292,Home & Kitchen,460.46,2.5,Backorder,2019
8927,Product 332,Beauty & Personal Care,19.43,4.3,Out of Stock,2019
8928,Product 242,Fashion,246.32,4.7,Backorder,2021
8929,Product 48,Home & Kitchen,355.85,2.9,Out of Stock,2016
8930,Product 434,Electronics,317.15,2.5,Backorder,2020
8931,Product 242,Toys & Games,338.87,2.8,In Stock,2018
8932,Product 371,Home & Kitchen,499.4,3.7,Out of Stock,2022
8933,Product 240,Toys & Games,250.17,3.6,In Stock,2017
8934,Product 371,Fashion,335.61,3.2,In Stock,2016
8935,Product 366,Fashion,300.52,4.1,In Stock,2018
8936,Product 286,Electronics,113.75,1.5,Backorder,2019
8937,Product 485,Beauty & Personal Care,461.9,2.4,In Stock,2017
8938,Product 307,Beauty & Personal Care,186.3,1.4,Backorder,2017
8939,Product 122,Beauty & Personal Care,96.95,3.1,Out of Stock,2017
8940,Product 395,Beauty & Personal Care,411.78,1.9,Out of Stock,2016
8941,Product 43,Beauty & Personal Care,106.97,4.5,In Stock,2018
8942,Product 27,Beauty & Personal Care,341.4,5.0,Out of Stock,2015
8943,Product 204,Beauty & Personal Care,77.2,4.6,In Stock,2021
8944,Product 186,Fashion,139.31,3.9,Out of Stock,2017
8945,Product 106,Electronics,453.12,3.4,In Stock,2021
8946,Product 456,Fashion,156.48,2.4,In Stock,2015
8947,Product 382,Home & Kitchen,140.09,2.3,Backorder,2018
8948,Product 373,Home & Kitchen,347.89,2.7,Backorder,2018
8949,Product 225,Beauty & Personal Care,18.85,1.5,Out of Stock,2018
8950,Product 220,Beauty & Personal Care,471.47,4.2,Backorder,2016
8951,Product 264,Fashion,357.05,3.2,In Stock,2019
8952,Product 440,Beauty & Personal Care,135.98,3.5,In Stock,2017
8953,Product 213,Beauty & Personal Care,59.65,4.6,Out of Stock,2021
8954,Product 402,Beauty & Personal Care,303.96,4.2,In Stock,2020
8955,Product 75,Fashion,384.85,2.6,In Stock,2016
8956,Product 477,Home & Kitchen,335.96,5.0,In Stock,2015
8957,Product 199,Home & Kitchen,189.83,1.1,Backorder,2019
8958,Product 57,Home & Kitchen,179.31,5.0,Out of Stock,2020
8959,Product 413,Toys & Games,479.05,2.6,In Stock,2021
8960,Product 256,Toys & Games,447.58,4.7,In Stock,2020
8961,Product 145,Electronics,411.0,1.2,In Stock,2016
8962,Product 62,Home & Kitchen,438.36,1.7,In Stock,2020
8963,Product 325,Toys & Games,54.67,2.9,Out of Stock,2015
8964,Product 198,Home & Kitchen,10.59,1.6,Backorder,2019
8965,Product 473,Beauty & Personal Care,129.63,1.8,Out of Stock,2017
8966,Product 173,Beauty & Personal Care,258.99,2.4,Out of Stock,2022
8967,Product 311,Fashion,371.41,3.5,Out of Stock,2018
8968,Product 497,Electronics,368.41,1.7,Out of Stock,2016
8969,Product 417,Toys & Games,76.93,3.6,Backorder,2017
8970,Product 111,Electronics,189.45,4.6,In Stock,2021
8971,Product 205,Beauty & Personal Care,361.13,4.1,Backorder,2022
8972,Product 440,Electronics,25.54,1.8,Out of Stock,2021
8973,Product 450,Fashion,328.63,2.6,Out of Stock,2022
8974,Product 240,Beauty & Personal Care,208.36,4.1,Backorder,2018
8975,Product 269,Beauty & Personal Care,12.9,5.0,Out of Stock,2016
8976,Product 410,Fashion,86.25,1.1,Out of Stock,2020
8977,Product 65,Toys & Games,368.35,4.7,Backorder,2016
8978,Product 326,Home & Kitchen,282.22,1.0,Out of Stock,2016
8979,Product 77,Home & Kitchen,436.57,3.9,Backorder,2019
8980,Product 415,Electronics,141.22,4.9,In Stock,2018
8981,Product 169,Fashion,77.39,1.7,In Stock,2017
8982,Product 402,Beauty & Personal Care,488.42,1.2,Out of Stock,2017
8983,Product 413,Home & Kitchen,306.41,2.2,In Stock,2020
8984,Product 285,Electronics,403.5,4.9,Out of Stock,2022
8985,Product 12,Fashion,398.72,3.0,Out of Stock,2018
8986,Product 94,Toys & Games,241.0,2.4,In Stock,2017
8987,Product 66,Electronics,243.88,4.8,In Stock,2018
8988,Product 105,Home & Kitchen,219.09,2.5,Out of Stock,2017
8989,Product 385,Beauty & Personal Care,473.85,4.8,In Stock,2019
8990,Product 109,Beauty & Personal Care,241.4,1.4,Out of Stock,2022
8991,Product 179,Electronics,240.23,4.2,Out of Stock,2022
8992,Product 251,Toys & Games,50.12,3.0,Backorder,2020
8993,Product 412,Home & Kitchen,279.29,2.9,Backorder,2019
8994,Product 185,Fashion,108.75,2.6,In Stock,2021
8995,Product 80,Electronics,490.48,2.2,In Stock,2017
8996,Product 364,Toys & Games,328.74,1.2,Backorder,2020
8997,Product 181,Electronics,327.21,3.7,In Stock,2019
8998,Product 273,Beauty & Personal Care,398.84,3.0,Out of Stock,2020
8999,Product 347,Fashion,430.37,3.2,In Stock,2015
9000,Product 78,Beauty & Personal Care,261.78,4.2,Backorder,2020
9001,Product 26,Toys & Games,120.94,2.5,In Stock,2019
9002,Product 490,Fashion,476.74,3.2,Backorder,2015
9003,Product 408,Fashion,402.29,2.0,In Stock,2019
9004,Product 317,Toys & Games,459.91,4.9,Out of Stock,2018
9005,Product 456,Electronics,287.56,1.3,Out of Stock,2022
9006,Product 404,Beauty & Personal Care,148.28,3.0,Out of Stock,2019
9007,Product 487,Electronics,343.79,1.6,In Stock,2018
9008,Product 66,Fashion,310.34,4.8,Out of Stock,2018
9009,Product 108,Toys & Games,252.81,2.2,In Stock,2022
9010,Product 447,Beauty & Personal Care,68.84,1.3,In Stock,2017
9011,Product 169,Toys & Games,55.81,3.4,Backorder,2016
9012,Product 325,Toys & Games,492.0,2.7,Out of Stock,2017
9013,Product 144,Toys & Games,145.75,2.0,Backorder,2018
9014,Product 22,Home & Kitchen,65.66,2.3,In Stock,2021
9015,Product 276,Home & Kitchen,460.7,1.8,Backorder,2020
9016,Product 157,Toys & Games,429.55,1.5,In Stock,2016
9017,Product 226,Home & Kitchen,227.27,4.3,In Stock,2018
9018,Product 139,Electronics,24.67,3.8,Out of Stock,2016
9019,Product 25,Beauty & Personal Care,417.66,1.8,Out of Stock,2019
9020,Product 154,Beauty & Personal Care,176.95,3.6,Backorder,2018
9021,Product 182,Fashion,333.35,3.5,In Stock,2015
9022,Product 8,Beauty & Personal Care,468.63,3.1,In Stock,2022
9023,Product 405,Home & Kitchen,81.35,3.1,Out of Stock,2015
9024,Product 356,Beauty & Personal Care,263.2,4.9,Out of Stock,2020
9025,Product 216,Home & Kitchen,179.96,5.0,In Stock,2015
9026,Product 191,Home & Kitchen,424.76,1.2,In Stock,2018
9027,Product 447,Electronics,449.65,3.3,In Stock,2017
9028,Product 463,Toys & Games,399.42,2.6,In Stock,2022
9029,Product 144,Beauty & Personal Care,498.05,1.9,In Stock,2017
9030,Product 133,Beauty & Personal Care,65.79,3.2,Out of Stock,2019
9031,Product 364,Home & Kitchen,426.34,3.1,In Stock,2017
9032,Product 101,Fashion,247.65,1.4,Out of Stock,2016
9033,Product 223,Home & Kitchen,381.46,3.4,In Stock,2020
9034,Product 97,Beauty & Personal Care,318.66,3.8,In Stock,2018
9035,Product 360,Toys & Games,437.12,3.4,Backorder,2019
9036,Product 491,Home & Kitchen,327.09,4.5,In Stock,2021
9037,Product 86,Electronics,222.37,1.0,In Stock,2015
9038,Product 116,Fashion,57.49,4.6,In Stock,2019
9039,Product 386,Fashion,459.0,3.0,Out of Stock,2021
9040,Product 179,Fashion,387.54,1.2,Out of Stock,2020
9041,Product 24,Fashion,242.43,2.7,Backorder,2022
9042,Product 65,Home & Kitchen,483.64,3.6,Backorder,2018
9043,Product 271,Fashion,302.62,1.1,In Stock,2022
9044,Product 476,Toys & Games,44.16,1.0,Backorder,2017
9045,Product 206,Fashion,127.79,2.9,Backorder,2019
9046,Product 294,Toys & Games,58.32,1.4,Backorder,2022
9047,Product 53,Toys & Games,155.94,1.1,In Stock,2020
9048,Product 355,Home & Kitchen,424.76,4.0,Out of Stock,2019
9049,Product 205,Home & Kitchen,221.06,2.2,In Stock,2017
9050,Product 387,Fashion,126.25,2.4,In Stock,2019
9051,Product 115,Beauty & Personal Care,488.86,1.7,Backorder,2021
9052,Product 354,Home & Kitchen,471.36,2.7,Backorder,2017
9053,Product 207,Beauty & Personal Care,107.23,5.0,In Stock,2021
9054,Product 402,Home & Kitchen,349.26,1.1,In Stock,2021
9055,Product 490,Beauty & Personal Care,99.24,4.2,In Stock,2015
9056,Product 301,Toys & Games,336.07,1.2,Backorder,2021
9057,Product 200,Electronics,98.22,1.0,In Stock,2015
9058,Product 28,Home & Kitchen,473.76,2.3,In Stock,2022
9059,Product 408,Electronics,282.25,1.4,Out of Stock,2019
9060,Product 100,Home & Kitchen,261.39,2.1,In Stock,2016
9061,Product 240,Beauty & Personal Care,109.89,2.4,Backorder,2015
9062,Product 66,Electronics,87.66,4.9,In Stock,2022
9063,Product 72,Toys & Games,62.19,4.0,Backorder,2018
9064,Product 58,Electronics,246.69,2.9,In Stock,2021
9065,Product 332,Electronics,450.25,4.4,Backorder,2022
9066,Product 186,Electronics,268.05,3.8,Backorder,2020
9067,Product 232,Fashion,294.01,4.9,Backorder,2017
9068,Product 267,Home & Kitchen,147.92,2.0,In Stock,2019
9069,Product 9,Beauty & Personal Care,216.03,3.9,In Stock,2018
9070,Product 271,Electronics,209.67,2.2,Out of Stock,2017
9071,Product 478,Beauty & Personal Care,114.75,1.9,Out of Stock,2020
9072,Product 96,Electronics,431.44,4.0,Backorder,2017
9073,Product 283,Fashion,424.52,3.4,Backorder,2015
9074,Product 308,Beauty & Personal Care,405.44,4.0,In Stock,2022
9075,Product 426,Toys & Games,369.08,3.3,Backorder,2019
9076,Product 465,Toys & Games,289.39,1.4,Out of Stock,2019
9077,Product 42,Toys & Games,296.49,3.4,Out of Stock,2022
9078,Product 248,Fashion,46.7,4.5,Out of Stock,2020
9079,Product 254,Beauty & Personal Care,263.92,2.3,In Stock,2020
9080,Product 302,Beauty & Personal Care,328.2,3.8,Out of Stock,2021
9081,Product 352,Beauty & Personal Care,139.93,4.9,Backorder,2017
9082,Product 155,Home & Kitchen,332.68,1.1,Backorder,2017
9083,Product 246,Home & Kitchen,393.5,4.3,In Stock,2017
9084,Product 102,Toys & Games,263.6,2.2,Backorder,2016
9085,Product 256,Fashion,479.71,4.5,Out of Stock,2019
9086,Product 454,Home & Kitchen,434.67,3.7,In Stock,2017
9087,Product 78,Beauty & Personal Care,288.85,3.3,Backorder,2019
9088,Product 266,Beauty & Personal Care,381.67,1.4,In Stock,2022
9089,Product 278,Toys & Games,155.21,3.4,Backorder,2020
9090,Product 3,Beauty & Personal Care,101.78,2.6,Backorder,2020
9091,Product 240,Electronics,290.17,4.3,Out of Stock,2022
9092,Product 417,Home & Kitchen,403.18,1.7,Backorder,2015
9093,Product 69,Home & Kitchen,304.61,4.6,In Stock,2017
9094,Product 125,Toys & Games,145.94,1.1,In Stock,2016
9095,Product 425,Home & Kitchen,407.56,3.5,In Stock,2022
9096,Product 263,Fashion,390.45,3.7,Out of Stock,2018
9097,Product 194,Toys & Games,168.16,1.3,Backorder,2021
9098,Product 310,Home & Kitchen,405.01,4.5,In Stock,2021
9099,Product 375,Electronics,48.73,2.4,Backorder,2018
9100,Product 360,Electronics,320.68,3.8,Out of Stock,2016
9101,Product 53,Beauty & Personal Care,450.7,1.4,Backorder,2019
9102,Product 63,Toys & Games,154.43,3.5,Out of Stock,2018
9103,Product 235,Beauty & Personal Care,188.08,4.0,In Stock,2020
9104,Product 320,Home & Kitchen,114.03,1.7,Backorder,2016
9105,Product 376,Home & Kitchen,29.54,1.7,Backorder,2020
9106,Product 205,Fashion,396.82,1.7,Out of Stock,2016
9107,Product 315,Electronics,372.23,4.3,Backorder,2015
9108,Product 430,Toys & Games,419.63,1.1,Backorder,2019
9109,Product 343,Beauty & Personal Care,202.3,1.3,In Stock,2019
9110,Product 489,Home & Kitchen,384.52,4.9,Out of Stock,2016
9111,Product 77,Electronics,466.19,4.3,In Stock,2016
9112,Product 273,Home & Kitchen,126.23,2.4,Backorder,2015
9113,Product 324,Toys & Games,359.93,2.9,Out of Stock,2022
9114,Product 215,Home & Kitchen,468.94,3.0,Out of Stock,2015
9115,Product 256,Toys & Games,432.05,1.7,Backorder,2016
9116,Product 281,Toys & Games,462.89,2.5,Backorder,2017
9117,Product 134,Electronics,250.91,4.2,In Stock,2019
9118,Product 213,Electronics,441.62,2.6,Backorder,2018
9119,Product 254,Toys & Games,63.12,1.2,Out of Stock,2017
9120,Product 267,Beauty & Personal Care,272.82,4.2,Backorder,2019
9121,Product 105,Home & Kitchen,93.1,4.8,In Stock,2016
9122,Product 189,Home & Kitchen,483.48,2.1,In Stock,2016
9123,Product 346,Beauty & Personal Care,456.47,1.9,In Stock,2016
9124,Product 27,Home & Kitchen,391.56,3.5,Out of Stock,2018
9125,Product 154,Electronics,383.88,1.1,Out of Stock,2017
9126,Product 223,Fashion,46.79,1.6,Backorder,2021
9127,Product 282,Fashion,436.46,2.6,Backorder,2018
9128,Product 70,Electronics,251.77,4.3,Backorder,2022
9129,Product 284,Beauty & Personal Care,355.39,3.7,In Stock,2020
9130,Product 193,Toys & Games,266.43,1.2,Backorder,2019
9131,Product 290,Fashion,161.18,2.9,In Stock,2020
9132,Product 259,Toys & Games,275.65,3.1,Backorder,2018
9133,Product 458,Beauty & Personal Care,227.75,4.3,In Stock,2015
9134,Product 207,Electronics,490.42,1.5,In Stock,2018
9135,Product 446,Electronics,456.65,2.3,Backorder,2022
9136,Product 296,Electronics,496.59,3.7,In Stock,2016
9137,Product 408,Electronics,308.02,4.0,Backorder,2017
9138,Product 492,Home & Kitchen,462.94,4.1,In Stock,2022
9139,Product 437,Beauty & Personal Care,365.11,4.3,Out of Stock,2018
9140,Product 198,Beauty & Personal Care,65.46,1.6,Out of Stock,2015
9141,Product 35,Electronics,311.2,2.8,Backorder,2017
9142,Product 480,Beauty & Personal Care,215.5,2.4,Backorder,2021
9143,Product 387,Beauty & Personal Care,429.71,1.8,In Stock,2022
9144,Product 357,Electronics,351.33,1.7,Out of Stock,2018
9145,Product 207,Toys & Games,280.86,4.9,Backorder,2022
9146,Product 284,Home & Kitchen,379.94,3.6,Out of Stock,2016
9147,Product 156,Fashion,108.52,4.7,Backorder,2022
9148,Product 193,Fashion,381.94,4.9,In Stock,2017
9149,Product 342,Home & Kitchen,249.21,1.7,Backorder,2021
9150,Product 491,Fashion,274.04,1.5,In Stock,2017
9151,Product 249,Toys & Games,112.76,1.3,Backorder,2021
9152,Product 230,Electronics,249.17,3.3,Out of Stock,2021
9153,Product 274,Fashion,72.62,2.5,In Stock,2022
9154,Product 329,Fashion,254.56,1.5,Backorder,2016
9155,Product 137,Electronics,430.91,3.1,In Stock,2015
9156,Product 302,Fashion,261.44,2.1,Out of Stock,2017
9157,Product 270,Home & Kitchen,249.45,4.8,In Stock,2018
9158,Product 21,Fashion,381.04,2.2,Out of Stock,2021
9159,Product 113,Fashion,30.96,3.8,In Stock,2021
9160,Product 406,Home & Kitchen,49.68,3.2,In Stock,2015
9161,Product 344,Fashion,419.53,4.3,In Stock,2019
9162,Product 130,Beauty & Personal Care,35.64,2.1,Out of Stock,2017
9163,Product 423,Beauty & Personal Care,310.16,2.5,Out of Stock,2018
9164,Product 239,Fashion,276.14,2.8,Backorder,2021
9165,Product 313,Home & Kitchen,226.2,3.6,Out of Stock,2015
9166,Product 76,Home & Kitchen,202.47,2.6,In Stock,2022
9167,Product 153,Beauty & Personal Care,248.83,3.2,Backorder,2019
9168,Product 350,Toys & Games,440.11,2.7,Backorder,2016
9169,Product 416,Electronics,302.06,4.2,Backorder,2016
9170,Product 150,Electronics,383.35,1.4,In Stock,2016
9171,Product 221,Fashion,363.4,4.0,In Stock,2022
9172,Product 205,Beauty & Personal Care,147.28,3.9,Backorder,2019
9173,Product 221,Fashion,18.03,4.0,Out of Stock,2015
9174,Product 489,Electronics,248.1,3.6,In Stock,2015
9175,Product 322,Fashion,280.05,4.9,In Stock,2019
9176,Product 96,Electronics,288.39,4.7,In Stock,2022
9177,Product 439,Toys & Games,311.85,1.4,Backorder,2018
9178,Product 139,Beauty & Personal Care,428.21,1.1,Backorder,2017
9179,Product 221,Fashion,121.13,1.4,Out of Stock,2018
9180,Product 49,Electronics,277.8,1.0,Backorder,2016
9181,Product 363,Toys & Games,258.16,4.6,Backorder,2021
9182,Product 486,Home & Kitchen,496.6,2.3,Backorder,2015
9183,Product 278,Beauty & Personal Care,17.53,2.0,In Stock,2016
9184,Product 204,Fashion,187.54,3.6,Backorder,2016
9185,Product 133,Toys & Games,62.16,1.6,In Stock,2021
9186,Product 487,Fashion,146.26,3.1,In Stock,2017
9187,Product 124,Beauty & Personal Care,247.95,1.4,In Stock,2016
9188,Product 109,Toys & Games,419.81,3.0,Backorder,2017
9189,Product 207,Toys & Games,100.46,1.7,Backorder,2019
9190,Product 438,Fashion,429.54,4.0,Backorder,2017
9191,Product 484,Home & Kitchen,232.66,2.1,In Stock,2018
9192,Product 184,Toys & Games,253.98,1.4,Out of Stock,2016
9193,Product 488,Fashion,306.18,2.9,In Stock,2022
9194,Product 427,Beauty & Personal Care,377.98,4.0,Out of Stock,2020
9195,Product 249,Electronics,417.54,3.7,In Stock,2022
9196,Product 96,Toys & Games,405.29,4.3,In Stock,2015
9197,Product 44,Toys & Games,298.28,3.5,Out of Stock,2020
9198,Product 329,Home & Kitchen,124.35,2.8,Backorder,2019
9199,Product 252,Toys & Games,324.24,1.2,In Stock,2017
9200,Product 407,Toys & Games,275.59,1.4,Out of Stock,2016
9201,Product 40,Electronics,75.06,3.8,Out of Stock,2016
9202,Product 425,Beauty & Personal Care,33.08,4.3,Out of Stock,2017
9203,Product 35,Fashion,264.53,3.1,Backorder,2018
9204,Product 292,Beauty & Personal Care,78.67,2.6,Out of Stock,2018
9205,Product 485,Fashion,450.78,4.3,In Stock,2017
9206,Product 437,Beauty & Personal Care,272.64,1.9,Out of Stock,2022
9207,Product 224,Electronics,488.52,4.2,Backorder,2018
9208,Product 255,Home & Kitchen,305.8,1.5,Out of Stock,2017
9209,Product 188,Beauty & Personal Care,36.34,3.1,Backorder,2020
9210,Product 421,Home & Kitchen,348.86,4.4,Backorder,2015
9211,Product 50,Electronics,170.39,1.9,Backorder,2021
9212,Product 19,Home & Kitchen,12.76,3.2,Backorder,2019
9213,Product 438,Home & Kitchen,255.49,3.5,Out of Stock,2021
9214,Product 398,Fashion,11.96,3.7,In Stock,2019
9215,Product 311,Beauty & Personal Care,156.27,1.1,Out of Stock,2021
9216,Product 247,Electronics,239.19,4.0,In Stock,2015
9217,Product 192,Toys & Games,331.23,2.5,In Stock,2019
9218,Product 186,Electronics,323.54,4.5,Backorder,2018
9219,Product 48,Electronics,148.0,2.8,Out of Stock,2018
9220,Product 396,Fashion,460.48,2.4,Backorder,2018
9221,Product 236,Toys & Games,348.4,3.1,Out of Stock,2017
9222,Product 243,Fashion,250.34,2.3,Out of Stock,2022
9223,Product 470,Electronics,173.51,1.7,In Stock,2015
9224,Product 193,Home & Kitchen,424.43,2.7,Out of Stock,2021
9225,Product 383,Home & Kitchen,381.56,1.6,Out of Stock,2015
9226,Product 123,Electronics,158.76,3.8,Out of Stock,2019
9227,Product 170,Beauty & Personal Care,413.38,2.2,Out of Stock,2016
9228,Product 146,Fashion,184.04,4.4,In Stock,2016
9229,Product 146,Home & Kitchen,462.18,1.3,Out of Stock,2018
9230,Product 254,Fashion,206.54,2.8,Backorder,2020
9231,Product 418,Electronics,228.34,2.2,In Stock,2021
9232,Product 41,Toys & Games,374.65,3.5,Backorder,2015
9233,Product 228,Beauty & Personal Care,217.44,1.5,Backorder,2016
9234,Product 420,Electronics,456.79,1.1,In Stock,2020
9235,Product 291,Fashion,272.28,2.5,Out of Stock,2017
9236,Product 348,Fashion,11.66,3.3,Backorder,2021
9237,Product 484,Toys & Games,275.5,2.8,Backorder,2016
9238,Product 116,Fashion,341.31,1.9,In Stock,2016
9239,Product 33,Beauty & Personal Care,45.16,4.9,In Stock,2015
9240,Product 153,Home & Kitchen,23.72,1.1,In Stock,2019
9241,Product 124,Home & Kitchen,118.35,2.0,Backorder,2015
9242,Product 10,Toys & Games,234.89,4.0,In Stock,2019
9243,Product 92,Beauty & Personal Care,197.85,3.8,Out of Stock,2016
9244,Product 430,Toys & Games,16.9,2.7,Backorder,2020
9245,Product 411,Home & Kitchen,87.85,2.3,Out of Stock,2018
9246,Product 14,Fashion,386.26,1.9,In Stock,2022
9247,Product 165,Toys & Games,449.36,1.9,Backorder,2016
9248,Product 299,Beauty & Personal Care,150.88,2.5,In Stock,2018
9249,Product 253,Fashion,140.88,4.1,In Stock,2017
9250,Product 281,Toys & Games,93.58,2.8,Out of Stock,2015
9251,Product 305,Beauty & Personal Care,398.5,3.9,Out of Stock,2015
9252,Product 308,Fashion,28.53,4.0,In Stock,2020
9253,Product 477,Home & Kitchen,148.93,1.8,Backorder,2020
9254,Product 497,Home & Kitchen,319.12,3.8,In Stock,2018
9255,Product 484,Fashion,241.96,2.7,Backorder,2018
9256,Product 160,Beauty & Personal Care,312.46,1.5,In Stock,2017
9257,Product 161,Home & Kitchen,285.46,2.6,Out of Stock,2018
9258,Product 173,Toys & Games,401.37,1.9,In Stock,2015
9259,Product 91,Electronics,374.11,2.6,Backorder,2015
9260,Product 137,Toys & Games,495.4,2.7,Backorder,2022
9261,Product 18,Home & Kitchen,257.72,3.7,Backorder,2022
9262,Product 112,Beauty & Personal Care,242.29,2.4,In Stock,2022
9263,Product 151,Home & Kitchen,417.48,1.8,Out of Stock,2020
9264,Product 414,Electronics,67.12,4.1,Out of Stock,2018
9265,Product 257,Home & Kitchen,206.59,3.3,In Stock,2021
9266,Product 495,Toys & Games,284.2,2.0,Backorder,2018
9267,Product 7,Home & Kitchen,350.83,4.4,Backorder,2019
